playerID,age,season1,season2,season3,season4
reitzke01,27,75,73,58,28
hilldo01,24,16,48,29,46
hilldo01,25,48,29,46,20
hilldo01,26,29,46,20,32
hilldo01,27,46,20,32,20
lawva01,25,3,54,42,59
lawva01,26,54,42,59,52
lawva01,27,42,59,52,44
lawva01,28,59,52,44,56
lawva01,29,52,44,56,78
lawva01,30,44,56,78,42
slaugdo01,25,28,42,35,46
slaugdo01,26,42,35,46,16
slaugdo01,27,35,46,16,43
slaugdo01,28,46,16,43,38
slaugdo01,29,16,43,38,29
slaugdo01,30,43,38,29,29
slaugdo01,31,38,29,29,37
slaugdo01,32,29,29,37,55
slaugdo01,33,29,37,55,21
slaugdo01,34,37,55,21,13
slaugdo01,35,55,21,13,36
templga01,21,79,47,62,43
templga01,22,47,62,43,33
templga01,23,62,43,33,64
templga01,24,43,33,64,40
templga01,25,33,64,40,35
templga01,26,64,40,35,55
templga01,27,40,35,55,44
templga01,28,35,55,44,48
templga01,29,55,44,48,36
templga01,30,44,48,36,40
templga01,31,48,36,40,59
castrst01,21,66,78,44,65
fregoji01,20,23,50,72,64
fregoji01,21,50,72,64,67
fregoji01,22,72,64,67,56
fregoji01,23,64,67,56,49
fregoji01,24,67,56,49,47
fregoji01,25,56,49,47,82
fregoji01,26,49,47,82,33
fregoji01,27,47,82,33,32
fregoji01,28,82,33,32,27
fregoji01,29,33,32,27,34
fregoji01,30,32,27,34,33
fregoji01,31,27,34,33,12
fregoji01,32,34,33,12,21
torrefr01,26,40,55,33,5
torrefr01,27,55,33,5,20
goodwto01,24,3,1,0,28
goodwto01,25,1,0,28,35
goodwto01,26,0,28,35,39
goodwto01,27,28,35,39,33
goodwto01,28,35,39,33,33
goodwto01,29,39,33,33,58
goodwto01,30,33,33,58,22
goodwto01,31,33,58,22,17
goodwto01,32,58,22,17,12
hillaa01,24,50,78,20,108
hillaa01,25,78,20,108,68
hillaa01,26,20,108,68,61
hillaa01,27,108,68,61,85
hillaa01,28,68,61,85,41
hillaa01,29,61,85,41,60
tollewa01,27,2,20,9,18
tollewa01,28,20,9,18,43
tollewa01,29,9,18,43,22
tollewa01,30,18,43,22,5
tollewa01,31,43,22,5,9
lopezhe01,27,69,35,73,93
lopezhe01,28,35,73,93,42
lopezhe01,29,73,93,42,22
lopezhe01,30,93,42,22,48
lopezhe01,31,42,22,48,52
lopezhe01,32,22,48,52,34
lopezhe01,33,48,52,34,39
davenji01,26,38,38,65,58
davenji01,27,38,65,58,36
davenji01,28,65,58,36,26
davenji01,29,58,36,26,31
davenji01,30,36,26,31,30
davenji01,31,26,31,30,30
davenji01,32,31,30,30,17
davenji01,33,30,30,17,42
grossga01,26,7,38,24,40
grossga01,27,38,24,40,36
vukovge01,25,4,42,44,60
mathije01,23,6,23,42,28
mathije01,24,23,42,28,18
mathije01,25,42,28,18,22
mathije01,26,28,18,22,27
mathije01,27,18,22,27,29
mathije01,28,22,27,29,12
herrejo03,26,21,14,12,16
herrejo03,27,14,12,16,9
nettlgr01,24,8,26,62,86
nettlgr01,25,26,62,86,70
nettlgr01,26,62,86,70,81
nettlgr01,27,86,70,81,75
nettlgr01,28,70,81,75,91
nettlgr01,29,81,75,91,93
nettlgr01,30,75,91,93,107
nettlgr01,31,91,93,107,93
nettlgr01,32,93,107,93,73
nettlgr01,33,107,93,73,45
nettlgr01,34,93,73,45,46
nettlgr01,35,73,45,46,55
nettlgr01,36,45,46,55,75
nettlgr01,37,46,55,75,65
nettlgr01,38,55,75,65,61
nettlgr01,39,75,65,61,55
nettlgr01,40,65,61,55,33
jonesbo02,26,0,17,3,7
jonesbo02,27,17,3,7,11
jonesbo02,28,3,7,11,22
jonesbo02,32,7,11,22,23
oberrmi01,26,5,5,3,5
oberrmi01,27,5,3,5,5
freesge02,22,14,31,18,70
freesge02,23,31,18,70,79
freesge02,24,18,70,79,87
freesge02,25,70,79,87,1
freesge02,26,79,87,1,26
freesge02,27,87,1,26,40
freesge02,28,1,26,40,12
muellbi02,26,44,59,36,55
muellbi02,27,59,36,55,23
muellbi02,28,36,55,23,38
muellbi02,29,55,23,38,85
muellbi02,30,23,38,85,57
muellbi02,31,38,85,57,62
corajo01,24,1,2,18,9
corajo01,25,2,18,9,51
corajo01,26,18,9,51,30
corajo01,27,9,51,30,39
corajo01,28,51,30,39,45
corajo01,29,30,39,45,54
piazzmi01,25,112,92,93,105
piazzmi01,26,92,93,105,124
piazzmi01,27,93,105,124,111
piazzmi01,28,105,124,111,124
piazzmi01,29,124,111,124,113
piazzmi01,30,111,124,113,94
piazzmi01,31,124,113,94,98
piazzmi01,32,113,94,98,34
piazzmi01,33,94,98,34,54
piazzmi01,34,98,34,54,62
piazzmi01,35,34,54,62,68
woodwch01,24,14,5,45,45
woodwch01,25,5,45,45,24
woodwch01,26,45,45,24,18
woodwch01,27,45,24,18,25
woodwch01,28,24,18,25,8
woodwch01,29,18,25,8,5
woodwch01,30,25,8,5,0
strawda01,22,97,79,93,104
strawda01,23,79,93,104,101
strawda01,24,93,104,101,77
strawda01,25,104,101,77,108
strawda01,26,101,77,108,99
strawda01,27,77,108,99,25
strawda01,28,108,99,25,12
strawda01,29,99,25,12,17
strawda01,30,25,12,17,13
strawda01,31,12,17,13,36
strawda01,32,17,13,36,2
strawda01,33,13,36,2,57
brilene01,23,0,0,5,5
brilene01,24,0,5,5,3
brilene01,25,5,5,3,4
brilene01,26,5,3,4,4
brilene01,27,3,4,4,6
brilene01,28,4,4,6,0
brilene01,29,4,6,0,0.0
brilene01,30,6,0,0.0,0.0
brilene01,31,0,0.0,0.0,0.0
asselbr01,24,17,13,0,25
gilge01,27,45,16,4,17
brownbo04,26,47,6,17,22
brownbo04,27,6,17,22,29
ordonma01,24,65,117,126,113
ordonma01,25,117,126,113,135
ordonma01,26,126,113,135,99
ordonma01,27,113,135,99,37
ordonma01,28,135,99,37,46
ordonma01,29,99,37,46,104
ordonma01,30,37,46,104,139
ordonma01,31,46,104,139,103
ordonma01,32,104,139,103,50
ordonma01,33,139,103,50,59
gonzaad01,23,17,82,100,119
gonzaad01,24,82,100,119,99
gonzaad01,25,100,119,99,101
gonzaad01,26,119,99,101,117
gonzaad01,27,99,101,117,108
gonzaad01,28,101,117,108,100
gonzaad01,29,117,108,100,116
northbi01,24,4,34,33,43
northbi01,25,34,33,43,31
northbi01,26,33,43,31,9
northbi01,27,43,31,9,15
northbi01,28,31,9,15,30
northbi01,29,9,15,30,19
brogler01,25,5,5,5,2
brogler01,26,5,5,2,3
brogler01,27,5,2,3,0
thompda01,24,7,48,36,25
thompda01,25,48,36,25,37
thomeji01,22,12,22,52,73
thomeji01,23,22,52,73,116
thomeji01,24,52,73,116,102
thomeji01,25,73,116,102,85
thomeji01,26,116,102,85,108
thomeji01,27,102,85,108,106
thomeji01,28,85,108,106,124
thomeji01,29,108,106,124,118
thomeji01,30,106,124,118,131
thomeji01,31,124,118,131,105
thomeji01,32,118,131,105,30
thomeji01,33,131,105,30,109
thomeji01,34,105,30,109,96
thomeji01,35,30,109,96,90
thomeji01,36,109,96,90,77
thomeji01,37,96,90,77,59
thomeji01,38,90,77,59,50
oconnda02,24,55,37,40,42
oconnda02,25,37,40,42,36
oconnda02,26,40,42,36,23
oconnda02,27,42,36,23,0
oconnda02,28,36,23,0,37
muserto01,24,0,9,30,18
muserto01,25,9,30,18,17
muserto01,26,30,18,17,30
muserto01,27,18,17,30,7
drabedo01,25,4,5,3,6
drabedo01,26,5,3,6,2
drabedo01,27,3,6,2,6
drabedo01,28,6,2,6,3
drabedo01,29,2,6,3,6
drabedo01,30,6,3,6,8
drabedo01,31,3,6,8,3
drabedo01,32,6,8,3,0
kniceal01,25,0,2,12,10
kniceal01,26,2,12,10,5
kniceal01,27,12,10,5,26
fostege01,22,4,58,12,9
fostege01,23,58,12,9,41
fostege01,24,12,9,41,78
fostege01,25,9,41,78,121
fostege01,26,41,78,121,149
fostege01,27,78,121,149,120
fostege01,28,121,149,120,98
fostege01,29,149,120,98,93
fostege01,30,120,98,93,90
fostege01,31,98,93,90,70
fostege01,32,93,90,70,90
fostege01,33,90,70,90,86
fostege01,34,70,90,86,77
montemi01,24,37,18,59,43
montemi01,25,18,59,43,86
montemi01,26,59,43,86,88
montemi01,27,43,86,88,42
montemi01,28,86,88,42,72
grandcu01,24,20,68,74,66
grandcu01,25,68,74,66,71
grandcu01,26,74,66,71,67
grandcu01,27,66,71,67,119
grandcu01,28,71,67,119,106
grandcu01,29,67,119,106,15
grandcu01,30,119,106,15,66
kaskoed01,27,22,31,51,27
kaskoed01,28,31,51,27,41
kaskoed01,29,51,27,41,10
kaskoed01,30,27,41,10,22
kaskoed01,31,41,10,22,10
walkene01,25,66,83,69,53
walkene01,26,83,69,53,76
hortowi01,22,10,104,100,67
hortowi01,23,104,100,67,85
hortowi01,24,100,67,85,91
hortowi01,25,67,85,91,69
hortowi01,26,85,91,69,72
hortowi01,27,91,69,72,36
hortowi01,28,69,72,36,53
hortowi01,29,72,36,53,47
hortowi01,30,36,53,47,92
hortowi01,31,53,47,92,56
hortowi01,32,47,92,56,75
hortowi01,33,92,56,75,60
hortowi01,34,56,75,60,106
maricju01,24,3,10,4,3
maricju01,25,10,4,3,9
maricju01,26,4,3,9,15
maricju01,27,3,9,15,3
maricju01,28,9,15,3,5
maricju01,29,15,3,5,3
maricju01,30,3,5,3,3
maricju01,31,5,3,3,9
maricju01,32,3,3,9,0
maricju01,33,3,9,0,7
maricju01,34,9,0,7,0.0
espinda01,24,66,56,12,27
chavera01,24,2,0,5,0
chavera01,25,0,5,0,4
chavera01,27,5,0,4,23
chavera01,29,0,4,23,6
chavera01,30,4,23,6,0
chavera01,31,23,6,0,10
martica02,24,32,24,30,35
martica02,25,24,30,35,31
burriem01,24,13,0,4,7
kaatji01,22,0,1,10,8
kaatji01,23,1,10,8,11
kaatji01,24,10,8,11,9
kaatji01,25,8,11,9,13
kaatji01,26,11,9,13,4
kaatji01,27,9,13,4,5
kaatji01,28,13,4,5,10
kaatji01,29,4,5,10,8
kaatji01,30,5,10,8,5
kaatji01,31,10,8,5,4
kaatji01,32,8,5,4,0.0
kaatji01,33,5,4,0.0,0
kaatji01,34,4,0.0,0,0.0
kaatji01,35,0.0,0,0.0,8
kaatji01,36,0,0.0,8,2
kaatji01,37,0.0,8,2,4
kaatji01,38,8,2,4,0.0
kaatji01,39,2,4,0.0,2.0
kaatji01,40,4,0.0,2.0,2
kaatji01,41,0.0,2.0,2,0
mccraqu01,26,40,36,59,18
mccraqu01,27,36,59,18,2
mccraqu01,28,59,18,2,3
mccraqu01,29,18,2,3,40
mccraqu01,30,2,3,40,18
mccraqu01,31,3,40,18,13
mccraqu01,32,40,18,13,13
heisech01,27,50,31,23,22
torrehe01,24,8,5,2,7
torrehe01,25,5,2,7,2
torrehe01,26,2,7,2,26
torrehe01,27,7,2,26,15
sauerha01,34,89,121,60,103
sauerha01,35,121,60,103,28
sauerha01,36,60,103,28,24
sauerha01,37,103,28,24,76
sauerha01,38,28,24,76,46
davisra01,27,9,19,48,52
davisra01,28,19,48,52,29
davisra01,29,48,52,29,43
davisra01,30,52,29,43,24
davisra01,31,29,43,24,51
wilsoea01,26,2,8,7,13
wilsoea01,28,8,7,13,12
wilsoea01,29,7,13,12,22
wilsoea01,30,13,12,22,15
wilsoea01,31,12,22,15,17
wilsoea01,32,22,15,17,6
lemonji01,25,5,13,3,96
lemonji01,26,13,3,96,64
lemonji01,27,3,96,64,75
lemonji01,28,96,64,75,100
lemonji01,29,64,75,100,100
lemonji01,30,75,100,100,52
lemonji01,31,100,100,52,5
bellge02,24,17,87,95,108
bellge02,25,87,95,108,134
bellge02,26,95,108,134,97
bellge02,27,108,134,97,104
bellge02,28,134,97,104,86
bellge02,29,97,104,86,86
bellge02,30,104,86,86,112
blefacu01,23,64,81,39,67
blefacu01,24,81,39,67,37
blefacu01,25,39,67,37,14
mcguiry01,27,10,18,0,8
jimenma01,25,15,38,1,10
jimenma01,26,38,1,10,11
ellisjo01,22,29,34,25,68
ellisjo01,23,34,25,68,64
ellisjo01,24,25,68,64,32
ellisjo01,25,68,64,32,8
ellisjo01,26,64,32,8,15
ellisjo01,27,32,8,15,17
ellisjo01,28,8,15,17,61
ellisjo01,29,15,17,61,23
hernaen01,23,15,9,34,19
hernaen01,24,9,34,19,24
hernaen01,25,34,19,24,0
valoel01,30,55,47,9,33
valoel01,31,47,9,33,37
valoel01,32,9,33,37,39
valoel01,33,33,37,39,26
valoel01,34,37,39,26,14
valoel01,35,39,26,14,5
valoel01,36,26,14,5,16
rowanaa01,25,29,24,69,69
rowanaa01,26,24,69,69,47
rowanaa01,27,69,69,47,89
rowanaa01,28,69,47,89,70
rowanaa01,29,47,89,70,64
rowanaa01,30,89,70,64,34
cabrejo02,27,0,15,38,8
cabrejo02,28,15,38,8,37
cabrejo02,29,38,8,37,47
sakatle01,24,3,1,9,15
sakatle01,25,1,9,15,31
sakatle01,26,9,15,31,12
sakatle01,27,15,31,12,11
sakatle01,28,31,12,11,6
sakatle01,29,12,11,6,5
chitiha01,19,5,13,41,18
chitiha01,20,13,41,18,44
chitiha01,23,41,18,44,25
chitiha01,24,18,44,25,33
chitiha01,26,44,25,33,0
hershor01,26,2,4,8,7
hershor01,27,4,8,7,6
hershor01,28,8,7,6,2
hershor01,29,7,6,2,0
hershor01,30,6,2,0,2
hershor01,31,2,0,2,5
hershor01,32,0,2,5,6
hershor01,33,2,5,6,4
hershor01,34,5,6,4,0.0
hershor01,35,6,4,0.0,0.0
hershor01,36,4,0.0,0.0,0
hershor01,37,0.0,0.0,0,1
hershor01,38,0.0,0,1,3
andremi01,24,40,45,59,65
andremi01,25,45,59,65,47
andremi01,26,59,65,47,50
romered01,23,10,10,7,18
romered01,24,10,7,18,31
romered01,25,7,18,31,21
romered01,26,18,31,21,23
romered01,27,31,21,23,14
romered01,28,21,23,14,5
romered01,29,23,14,5,10
abramca01,27,19,13,43,27
abramca01,28,13,43,27,32
armasto01,24,53,13,34,109
armasto01,25,13,34,109,76
armasto01,26,34,109,76,89
armasto01,27,109,76,89,107
armasto01,28,76,89,107,123
armasto01,29,89,107,123,64
armasto01,30,107,123,64,58
armasto01,31,123,64,58,9
armasto01,32,64,58,9,49
olivato01,25,1,94,98,87
olivato01,26,94,98,87,83
olivato01,27,98,87,83,68
olivato01,28,87,83,68,101
olivato01,29,83,68,101,107
olivato01,30,68,101,107,81
olivato01,31,101,107,81,1
olivato01,32,107,81,1,92
olivato01,33,81,1,92,57
olivato01,34,1,92,57,58
veryzto01,21,9,48,25,28
veryzto01,22,48,25,28,32
veryzto01,23,25,28,32,34
veryzto01,24,28,32,34,28
veryzto01,25,32,34,28,14
veryzto01,26,34,28,14,4
veryzto01,27,28,14,4,3
bressed01,25,10,8,26,43
bressed01,26,8,26,43,11
bressed01,27,26,43,11,68
bressed01,28,43,11,68,60
bressed01,29,11,68,60,55
bressed01,30,68,60,55,25
bressed01,31,60,55,25,49
bournra01,27,3,11,18,20
bournra01,28,11,18,20,19
nievewi01,28,0,0,8,20
nievewi01,29,0,8,20,26
nievewi01,30,8,20,26,16
nievewi01,31,20,26,16,0
nievewi01,32,26,16,0,8
nievewi01,33,16,0,8,22
nievewi01,34,0,8,22,7
pearsal02,25,8,6,41,42
pearsal02,26,6,41,42,47
pearsal02,27,41,42,47,16
pearsal02,28,42,47,16,21
suttodo01,22,4,3,3,6
suttodo01,23,3,3,6,7
suttodo01,24,3,6,7,1
suttodo01,25,6,7,1,5
suttodo01,26,7,1,5,7
suttodo01,27,1,5,7,3
suttodo01,28,5,7,3,3
suttodo01,29,7,3,3,8
suttodo01,30,3,3,8,3
suttodo01,31,3,8,3,3
suttodo01,32,8,3,3,1
suttodo01,33,3,3,1,3
suttodo01,34,3,1,3,1.0
suttodo01,35,1,3,1.0,0.0
suttodo01,36,3,1.0,0.0,0.0
suttodo01,37,1.0,0.0,0.0,0.0
suttodo01,38,0.0,0.0,0.0,0.0
suttodo01,39,0.0,0.0,0.0,0.0
grubbjo01,25,37,42,38,27
grubbjo01,26,42,38,27,14
grubbjo01,27,38,27,14,67
grubbjo01,28,27,14,67,37
grubbjo01,29,14,67,37,32
grubbjo01,30,67,37,32,26
grubbjo01,31,37,32,26,26
grubbjo01,32,32,26,26,22
grubbjo01,33,26,26,22,17
grubbjo01,34,26,22,17,25
grubbjo01,35,22,17,25,51
martivi01,25,16,108,80,93
martivi01,26,108,80,93,114
martivi01,27,80,93,114,35
martivi01,28,93,114,35,108
martivi01,29,114,35,108,79
martivi01,30,35,108,79,103
martivi01,31,108,79,103,83
martivi01,32,79,103,83,103
bonilbo01,24,77,100,86,120
bonilbo01,25,100,86,120,100
bonilbo01,26,86,120,100,70
bonilbo01,27,120,100,70,87
bonilbo01,28,100,70,87,67
bonilbo01,29,70,87,67,99
bonilbo01,30,87,67,99,116
bonilbo01,31,67,99,116,96
bonilbo01,32,99,116,96,45
bonilbo01,33,116,96,45,18
bonilbo01,34,96,45,18,28
greerru01,26,61,100,87,108
greerru01,27,100,87,108,101
greerru01,28,87,108,101,65
